Orthogroup	Duplications (all)	Duplications (50% support)
OG0006942	2	2
OG0006943	2	2
OG0006944	2	2
OG0006945	2	2
OG0006946	1	1
OG0006947	2	2
OG0006948	3	3
OG0006949	2	2
OG0006950	1	1
OG0006951	2	2
OG0006952	1	1
OG0006953	2	2
OG0006954	1	1
OG0006955	2	2
OG0006956	2	2
OG0006957	1	1
OG0006958	2	2
OG0006959	2	2
OG0006960	2	2
OG0006961	2	2
OG0006962	2	2
OG0006963	1	1
OG0006964	2	2
OG0006965	2	2
OG0006966	2	2
OG0006967	5	5
OG0006968	2	2
OG0006969	1	1
OG0006970	2	2
OG0006971	1	1
OG0006972	1	1
OG0006973	4	4
OG0006974	2	2
OG0006975	2	2
OG0006976	1	1
OG0006977	2	2
OG0006978	2	2
OG0006979	2	2
OG0006980	2	2
OG0006981	5	5
OG0006982	2	2
OG0006983	2	2
OG0006984	2	2
OG0006985	1	1
OG0006986	2	2
OG0006987	2	2
OG0006988	2	2
OG0006989	2	2
OG0006990	2	2
OG0006991	1	1
OG0006992	2	2
OG0006993	4	4
OG0006994	2	2
OG0006995	2	2
OG0006996	2	2
OG0006997	1	1
OG0006998	2	2
OG0006999	3	3
OG0007000	2	2
OG0007001	1	1
OG0007002	1	1
OG0007003	1	1
OG0007004	1	1
OG0007005	2	2
OG0007006	2	2
OG0007007	1	1
OG0007008	2	2
OG0007009	2	2
OG0007010	1	1
OG0007011	1	1
OG0007012	1	1
OG0007013	2	2
OG0007014	2	2
OG0007015	2	2
OG0007016	2	2
OG0007017	2	2
OG0007018	2	2
OG0007019	2	2
OG0007020	2	2
OG0007021	2	2
OG0007022	2	2
OG0007023	1	1
OG0007024	2	2
OG0007025	2	2
OG0007026	2	2
OG0007027	1	1
OG0007028	2	2
OG0007029	1	1
OG0007030	2	2
OG0007031	2	2
OG0007032	2	2
OG0007033	2	2
OG0007034	1	1
OG0007035	2	2
OG0007036	2	2
OG0007037	2	2
OG0007038	2	2
OG0007039	2	2
OG0007040	2	2
OG0007041	2	2
OG0007042	3	3
OG0007043	1	1
OG0007044	2	2
OG0007045	2	2
OG0007046	2	2
OG0007047	2	2
OG0007048	3	3
OG0007049	2	2
OG0007050	2	2
OG0007051	2	2
OG0007052	2	2
OG0007053	2	2
OG0007054	2	2
OG0007055	2	2
OG0007056	2	2
OG0007057	2	2
OG0007058	1	1
OG0007059	2	2
OG0007060	1	1
OG0007061	1	1
OG0007062	2	2
OG0007063	2	2
OG0007064	2	2
OG0007065	2	2
OG0007066	2	2
OG0007067	1	1
OG0007068	1	1
OG0007069	1	1
OG0007070	2	2
OG0007071	2	2
OG0007072	1	1
OG0007073	2	2
OG0007074	2	2
OG0007075	1	1
OG0007076	2	2
OG0007077	2	2
OG0007078	1	1
OG0007079	2	2
OG0007080	1	1
OG0007081	2	2
OG0007082	2	2
OG0007083	2	2
OG0007084	2	2
OG0007085	1	1
OG0007086	1	1
OG0007087	2	2
OG0007088	2	2
OG0007089	1	1
OG0007090	2	2
OG0007091	2	2
OG0007092	2	2
OG0007093	2	2
OG0007094	2	2
OG0007095	1	1
OG0007096	3	3
OG0007097	2	2
OG0007098	2	2
OG0007099	2	2
OG0007100	2	2
OG0007101	2	2
OG0007102	2	2
OG0007103	2	2
OG0007104	1	1
OG0007105	2	2
OG0007106	1	1
OG0007107	2	2
OG0007108	2	2
OG0007109	2	2
OG0007110	2	2
OG0007111	2	2
OG0007112	4	4
OG0007113	1	1
OG0007114	2	2
OG0007115	3	3
OG0007116	2	2
OG0007117	1	1
OG0007118	1	1
OG0007119	2	2
OG0007120	2	2
OG0007121	2	2
OG0007122	2	2
OG0007123	2	2
OG0007124	2	2
OG0007125	2	2
OG0007126	2	2
OG0007127	2	2
OG0007128	1	1
OG0007129	2	2
OG0007130	1	1
OG0007131	2	2
OG0007132	2	2
OG0007133	2	2
OG0007134	1	1
OG0007135	2	2
OG0007136	2	2
OG0007137	1	1
OG0007138	2	2
OG0007139	2	2
OG0007140	2	2
OG0007141	2	2
OG0007142	2	2
OG0007143	2	2
OG0007144	2	2
OG0007145	2	2
OG0007146	2	2
OG0007147	2	2
OG0007148	1	1
OG0007149	2	2
OG0007150	2	2
OG0007151	2	2
OG0007152	2	2
OG0007153	2	2
OG0007154	1	1
OG0007155	1	1
OG0007156	2	2
OG0007157	1	1
OG0007158	1	1
OG0007159	2	2
OG0007160	1	1
OG0007161	1	1
OG0007162	2	2
OG0007163	2	2
OG0007164	2	2
OG0007165	2	2
OG0007166	1	1
OG0007167	2	2
OG0007168	1	1
OG0007169	2	2
OG0007170	2	2
OG0007171	2	2
OG0007172	2	2
OG0007173	2	2
OG0007174	2	2
OG0007175	2	2
OG0007176	1	1
OG0007177	2	2
OG0007178	2	2
OG0007179	2	2
OG0007180	3	3
OG0007181	1	1
OG0007182	3	3
OG0007183	2	2
OG0007184	2	2
OG0007185	2	2
OG0007186	1	1
OG0007187	2	2
OG0007188	1	1
OG0007189	1	1
OG0007190	1	1
OG0007191	1	1
OG0007192	1	1
OG0007193	1	1
OG0007194	2	2
OG0007195	2	2
OG0007196	2	2
OG0007197	2	2
OG0007198	2	2
OG0007199	2	2
OG0007200	2	2
OG0007201	2	2
OG0007202	3	3
OG0007203	2	2
OG0007204	1	1
OG0007205	2	2
OG0007206	2	2
OG0007207	2	2
OG0007208	4	4
OG0007209	2	2
OG0007210	2	2
OG0007211	2	2
OG0007212	2	2
OG0007213	2	2
OG0007214	4	4
OG0007215	2	2
OG0007216	2	2
OG0007217	4	4
OG0007218	2	2
OG0007219	2	2
OG0007220	2	2
OG0007221	1	1
OG0007222	2	2
OG0007223	2	2
OG0007224	1	1
OG0007225	4	4
OG0007226	2	2
OG0007227	1	1
OG0007228	4	4
OG0007229	2	2
OG0007230	2	2
OG0007231	2	2
OG0007232	2	2
OG0007233	2	2
OG0007234	2	2
OG0007235	2	2
OG0007236	2	2
OG0007237	2	2
OG0007238	2	2
OG0007239	2	2
OG0007240	2	2
OG0007241	2	2
OG0007242	2	2
OG0007243	2	2
OG0007244	1	1
OG0007245	2	2
OG0007246	2	2
OG0007247	1	1
OG0007248	2	2
OG0007249	2	2
OG0007250	2	2
OG0007251	2	2
OG0007252	2	2
OG0007253	2	2
OG0007254	2	2
OG0007255	2	2
OG0007256	2	2
OG0007257	2	2
OG0007258	4	4
OG0007259	2	2
OG0007260	2	2
OG0007261	2	2
OG0007262	2	2
OG0007263	2	2
OG0007264	2	2
OG0007265	2	2
OG0007266	2	2
OG0007267	2	2
OG0007268	2	2
OG0007269	2	2
OG0007270	2	2
OG0007271	4	4
OG0007272	2	2
OG0007273	2	2
OG0007274	2	2
OG0007275	2	2
OG0007276	2	2
OG0007277	3	3
OG0007278	2	2
OG0007279	2	2
OG0007280	3	3
OG0007281	3	3
OG0007282	2	2
OG0007283	2	2
OG0007284	3	3
OG0007285	2	2
OG0007286	2	2
OG0007287	2	2
OG0007288	2	2
OG0007289	2	2
OG0007290	2	2
OG0007291	1	1
OG0007292	2	2
OG0007293	1	1
OG0007294	2	2
OG0007295	1	1
OG0007296	2	2
OG0007297	2	2
OG0007298	2	2
OG0007299	2	2
OG0007300	2	2
OG0007301	2	2
OG0007302	2	2
OG0007303	2	2
OG0007304	2	2
OG0007305	1	1
OG0007306	2	2
OG0007307	2	2
OG0007308	2	2
OG0007309	1	1
OG0007310	2	2
OG0007311	2	2
OG0007312	2	2
OG0007313	2	2
OG0007314	1	1
OG0007315	2	2
OG0007316	2	2
OG0007317	2	2
OG0007318	2	2
OG0007319	2	2
OG0007320	1	1
OG0007321	2	2
OG0007322	2	2
OG0007323	1	1
OG0007324	1	1
OG0007325	2	2
OG0007326	1	1
OG0007327	2	2
OG0007328	2	2
OG0007329	2	2
OG0007330	2	2
OG0007331	2	2
OG0007332	2	2
OG0007333	2	2
OG0007334	2	2
OG0007335	2	2
OG0007336	1	1
OG0007337	1	1
OG0007338	2	2
OG0007339	2	2
OG0007340	2	2
OG0007341	1	1
OG0007342	1	1
OG0007343	2	2
OG0007344	2	2
OG0007345	2	2
OG0007346	2	2
OG0007347	2	2
OG0007348	2	2
OG0007349	2	2
OG0007350	2	2
OG0007351	3	3
OG0007352	2	2
OG0007353	1	1
OG0007354	2	2
OG0007355	2	2
OG0007356	2	2
OG0007357	1	1
OG0007358	2	2
OG0007359	2	2
OG0007360	2	2
OG0007361	2	2
OG0007362	2	2
OG0007363	1	1
OG0007364	1	1
OG0007365	2	2
OG0007366	2	2
OG0007367	2	2
OG0007368	2	2
OG0007369	2	2
OG0007370	2	2
OG0007371	2	2
OG0007372	2	2
OG0007373	2	2
OG0007374	1	1
OG0007375	2	2
OG0007376	2	2
OG0007377	2	2
OG0007378	2	2
OG0007379	2	2
OG0007380	2	2
OG0007381	1	1
OG0007382	1	1
OG0007383	2	2
OG0007384	3	3
OG0007385	2	2
OG0007386	2	2
OG0007387	2	2
OG0007388	3	3
OG0007389	2	2
OG0007390	2	2
OG0007391	2	2
OG0007392	1	1
OG0007393	2	2
OG0007394	2	2
OG0007395	2	2
OG0007396	2	2
OG0007397	2	2
OG0007398	2	2
OG0007399	2	2
OG0007400	2	2
OG0007401	2	2
OG0007402	1	1
OG0007403	2	2
OG0007404	2	2
OG0007405	1	1
OG0007406	1	1
OG0007407	2	2
OG0007408	1	1
OG0007409	2	2
OG0007410	2	2
OG0007411	2	2
OG0007412	2	2
OG0007413	1	1
OG0007414	2	2
OG0007415	2	2
OG0007416	1	1
OG0007417	2	2
OG0007418	1	1
OG0007419	2	2
OG0007420	2	2
OG0007421	2	2
OG0007422	2	2
OG0007423	1	1
OG0007424	2	2
OG0007425	2	2
OG0007426	2	2
OG0007427	2	2
OG0007428	3	3
OG0007429	3	3
OG0007430	2	2
OG0007431	1	1
OG0007432	2	2
OG0007433	2	2
OG0007434	2	2
OG0007435	2	2
OG0007436	2	2
OG0007437	1	1
OG0007438	2	2
OG0007439	2	2
OG0007440	1	1
OG0007441	5	5
OG0007442	2	2
OG0007443	2	2
OG0007444	2	2
OG0007445	2	2
OG0007446	2	2
OG0007447	2	2
OG0007448	2	2
OG0007449	2	2
OG0007450	2	2
OG0007451	2	2
OG0007452	2	2
OG0007453	2	2
OG0007454	2	2
OG0007455	2	2
OG0007456	1	1
OG0007457	2	2
OG0007458	1	1
OG0007459	2	2
OG0007460	2	2
OG0007461	1	1
OG0007462	1	1
OG0007463	2	2
OG0007464	1	1
OG0007465	2	2
OG0007466	3	3
OG0007467	2	2
OG0007468	2	2
OG0007469	2	2
OG0007470	2	2
OG0007471	1	1
OG0007472	2	2
OG0007473	2	2
OG0007474	1	1
OG0007475	2	2
OG0007476	1	1
OG0007477	1	1
OG0007478	2	2
OG0007479	2	2
OG0007480	1	1
OG0007481	2	2
OG0007482	2	2
OG0007483	3	3
OG0007484	2	2
OG0007485	2	2
OG0007486	2	1
OG0007487	2	2
OG0007488	2	2
OG0007489	4	4
OG0007490	4	4
OG0007491	2	2
OG0007492	2	2
OG0007493	2	2
OG0007494	2	2
OG0007495	1	1
OG0007496	2	2
OG0007497	2	2
OG0007498	2	2
OG0007499	2	2
OG0007500	1	1
OG0007501	2	2
OG0007502	2	2
OG0007503	2	2
OG0007504	4	4
OG0007505	2	2
OG0007506	2	2
OG0007507	2	2
OG0007508	2	2
OG0007509	2	2
OG0007510	3	3
OG0007511	2	2
OG0007512	2	2
OG0007513	2	2
OG0007514	1	1
OG0007515	2	2
OG0007516	2	2
OG0007517	2	2
OG0007518	2	2
OG0007519	2	2
OG0007520	2	2
OG0007521	2	2
OG0007522	1	1
OG0007523	2	2
OG0007524	2	2
OG0007525	1	1
OG0007526	2	2
OG0007527	2	2
OG0007528	2	2
OG0007529	2	2
OG0007530	1	1
OG0007531	2	2
OG0007532	2	2
OG0007533	2	2
OG0007534	2	2
OG0007535	1	1
OG0007536	2	2
OG0007537	1	1
OG0007538	3	3
OG0007539	2	2
OG0007540	2	2
OG0007541	2	2
OG0007542	2	2
OG0007543	2	2
OG0007544	3	3
OG0007545	2	2
OG0007546	1	1
OG0007547	2	2
OG0007548	2	2
OG0007549	2	2
OG0007550	1	1
OG0007551	2	1
OG0007552	1	1
OG0007553	2	2
OG0007554	2	2
OG0007555	3	3
OG0007556	2	2
OG0007557	2	2
OG0007558	2	2
OG0007559	2	2
OG0007560	2	2
OG0007561	2	2
OG0007562	2	2
OG0007563	2	2
OG0007564	1	1
OG0007565	2	2
OG0007566	2	2
OG0007567	2	2
OG0007568	2	2
OG0007569	1	1
OG0007570	2	2
OG0007571	2	2
OG0007572	2	2
OG0007573	2	2
OG0007574	2	2
OG0007575	1	1
OG0007576	2	2
OG0007577	1	1
OG0007578	2	2
OG0007579	2	2
OG0007580	2	2
OG0007581	2	2
OG0007582	2	2
OG0007583	1	1
OG0007584	2	2
OG0007585	2	2
OG0007586	1	1
OG0007587	3	3
OG0007588	2	2
OG0007589	4	4
OG0007590	2	2
OG0007591	2	2
OG0007592	2	2
OG0007593	2	2
OG0007594	1	1
OG0007595	2	2
OG0007596	2	2
OG0007597	2	2
OG0007598	2	2
OG0007599	2	2
OG0007600	2	2
OG0007601	2	2
OG0007602	1	1
OG0007603	2	2
OG0007604	2	2
OG0007605	2	2
OG0007606	4	4
OG0007607	2	2
OG0007608	3	3
OG0007609	2	2
OG0007610	1	1
OG0007611	2	2
OG0007612	2	2
OG0007613	1	1
OG0007614	2	2
OG0007615	2	2
OG0007616	1	1
OG0007617	2	2
OG0007618	1	1
OG0007619	2	2
OG0007620	3	3
OG0007621	4	4
OG0007622	2	2
OG0007623	2	2
OG0007624	2	2
OG0007625	1	1
OG0007626	2	2
OG0007627	2	2
OG0007628	2	2
OG0007629	1	1
OG0007630	2	2
OG0007631	1	1
OG0007632	2	2
OG0007633	2	2
OG0007634	2	2
OG0007635	1	1
OG0007636	1	1
OG0007637	2	2
OG0007638	2	2
OG0007639	2	2
OG0007640	2	2
OG0007641	2	2
OG0007642	2	2
OG0007643	1	1
OG0007644	2	2
OG0007645	2	2
OG0007646	2	2
OG0007647	2	2
OG0007648	2	2
OG0007649	2	2
OG0007650	1	1
OG0007651	2	2
OG0007652	2	2
OG0007653	2	2
OG0007654	2	2
OG0007655	1	1
OG0007656	1	1
OG0007657	2	2
OG0007658	1	1
OG0007659	2	2
OG0007660	1	1
OG0007661	1	1
OG0007662	2	2
OG0007663	2	2
OG0007664	2	2
OG0007665	2	2
OG0007666	1	1
OG0007667	2	2
OG0007668	1	1
OG0007669	4	4
OG0007670	2	2
OG0007671	2	2
OG0007672	2	2
OG0007673	1	1
OG0007674	2	2
OG0007675	2	2
OG0007676	1	1
OG0007677	2	1
OG0007678	2	2
OG0007679	1	1
OG0007680	1	1
OG0007681	2	2
OG0007682	2	2
OG0007683	2	2
OG0007684	1	1
OG0007685	2	2
OG0007686	2	2
OG0007687	2	2
OG0007688	2	2
OG0007689	2	2
OG0007690	2	2
OG0007691	2	2
OG0007692	2	2
OG0007693	1	1
OG0007694	2	2
OG0007695	1	1
OG0007696	3	3
OG0007697	2	2
OG0007698	2	2
OG0007699	2	2
OG0007700	2	2
OG0007701	2	2
OG0007702	2	2
OG0007703	2	2
OG0007704	2	2
OG0007705	2	2
OG0007706	2	2
OG0007707	2	2
OG0007708	2	2
OG0007709	2	2
OG0007710	2	2
OG0007711	1	1
OG0007712	1	1
OG0007713	1	1
OG0007714	2	2
OG0007715	1	1
OG0007716	2	2
OG0007717	1	1
OG0007718	1	1
OG0007719	2	2
OG0007720	2	2
OG0007721	3	3
OG0007722	1	1
OG0007723	2	2
OG0007724	2	2
OG0007725	2	2
OG0007726	2	2
OG0007727	2	2
OG0007728	2	2
OG0007729	2	2
OG0007730	1	1
OG0007731	2	2
OG0007732	2	2
OG0007733	2	2
OG0007734	2	2
OG0007735	2	2
OG0007736	2	2
OG0007737	1	1
OG0007738	2	2
OG0007739	2	2
OG0007740	2	2
OG0007741	2	2
OG0007742	2	2
OG0007743	2	2
OG0007744	2	2
OG0007745	3	3
OG0007746	2	2
OG0007747	2	2
OG0007748	2	2
OG0007749	2	2
OG0007750	1	1
OG0007751	2	2
OG0007752	2	2
OG0007753	2	2
OG0007754	2	2
OG0007755	2	2
OG0007756	1	1
OG0007757	1	1
OG0007758	1	1
OG0007759	2	2
OG0007760	2	2
OG0007761	3	3
OG0007762	2	2
OG0007763	2	2
OG0007764	2	2
OG0007765	2	2
OG0007766	2	2
OG0007767	2	2
OG0007768	1	1
OG0007769	2	2
OG0007770	1	1
OG0007771	2	2
OG0007772	2	2
OG0007773	2	2
OG0007774	2	2
OG0007775	2	2
OG0007776	2	2
OG0007777	2	2
OG0007778	2	2
OG0007779	1	1
OG0007780	2	2
OG0007781	2	2
OG0007782	2	2
OG0007783	2	2
OG0007784	2	2
OG0007785	2	2
OG0007786	4	4
OG0007787	1	1
OG0007788	3	3
OG0007789	1	1
OG0007790	4	4
OG0007791	1	1
OG0007792	2	2
OG0007793	2	2
OG0007794	2	2
OG0007795	2	2
OG0007796	1	1
OG0007797	2	2
OG0007798	2	2
OG0007799	2	2
OG0007800	2	2
OG0007801	2	2
OG0007802	3	3
OG0007803	2	2
OG0007804	2	2
OG0007805	1	1
OG0007806	2	2
OG0007807	2	2
OG0007808	1	1
OG0007809	2	2
OG0007810	1	1
OG0007811	2	2
OG0007812	2	2
OG0007813	1	1
OG0007814	1	1
OG0007815	2	2
OG0007816	1	1
OG0007817	2	2
OG0007818	2	2
OG0007819	2	2
OG0007820	2	2
OG0007821	2	2
OG0007822	2	2
OG0007823	2	2
OG0007824	3	3
OG0007825	2	2
OG0007826	1	1
OG0007827	1	1
OG0007828	2	2
OG0007829	2	2
OG0007830	3	3
OG0007831	3	3
OG0007832	2	2
OG0007833	2	2
OG0007834	2	2
OG0007835	1	1
OG0007836	2	2
OG0007837	2	2
OG0007838	2	2
OG0007839	2	2
OG0007840	2	2
OG0007841	2	2
OG0007842	2	2
OG0007843	2	2
OG0007844	2	2
OG0007845	1	1
OG0007846	2	2
OG0007847	2	2
OG0007848	2	2
OG0007849	2	2
OG0007850	2	2
OG0007851	1	1
OG0007852	2	2
OG0007853	2	2
OG0007854	1	1
OG0007855	2	2
OG0007856	2	2
OG0007857	2	2
OG0007858	2	2
OG0007859	2	2
OG0007860	2	2
OG0007861	1	1
OG0007862	2	2
OG0007863	2	2
OG0007864	2	2
OG0007865	2	2
OG0007866	1	1
OG0007867	2	2
OG0007868	2	2
OG0007869	2	2
OG0007870	2	2
OG0007871	2	2
OG0007872	2	2
OG0007873	2	2
OG0007874	4	4
OG0007875	2	2
OG0007876	2	2
OG0007877	1	1
OG0007878	2	2
OG0007879	2	2
OG0007880	1	1
OG0007881	2	2
OG0007882	2	2
OG0007883	2	2
OG0007884	2	2
OG0007885	2	2
OG0007886	2	2
OG0007887	2	2
OG0007888	2	2
OG0007889	2	2
OG0007890	2	2
OG0007891	1	1
OG0007892	2	2
OG0007893	2	2
OG0007894	3	3
OG0007895	1	1
OG0007896	2	2
OG0007897	2	2
OG0007898	2	2
OG0007899	2	2
OG0007900	2	2
OG0007901	2	2
OG0007902	2	2
OG0007903	1	1
OG0007904	2	2
OG0007905	3	3
OG0007906	2	2
OG0007907	3	3
OG0007908	2	2
OG0007909	2	2
OG0007910	1	1
OG0007911	2	2
OG0007912	1	1
OG0007913	2	2
OG0007914	1	1
OG0007915	2	2
OG0007916	2	2
OG0007917	2	2
OG0007918	2	2
OG0007919	2	2
OG0007920	2	2
OG0007921	2	2
OG0007922	2	2
OG0007923	1	1
OG0007924	2	2
OG0007925	2	2
OG0007926	2	2
OG0007927	1	1
OG0007928	2	2
OG0007929	2	2
OG0007930	2	2
OG0007931	4	4
OG0007932	2	2
OG0007933	2	2
OG0007934	2	2
OG0007935	1	1
OG0007936	2	2
OG0007937	2	2
OG0007938	2	2
OG0007939	2	2
OG0007940	2	2
OG0007941	1	1
OG0007942	1	1
OG0007943	1	1
OG0007944	3	3
OG0007945	2	2
OG0007946	2	2
OG0007947	2	2
OG0007948	2	2
OG0007949	2	2
OG0007950	3	3
OG0007951	2	2
OG0007952	2	2
OG0007953	2	2
OG0007954	2	2
OG0007955	2	2
OG0007956	2	2
OG0007957	3	3
OG0007958	2	2
OG0007959	2	2
OG0007960	2	2
OG0007961	2	2
OG0007962	2	2
OG0007963	2	2
OG0007964	2	2
OG0007965	1	1
OG0007966	2	2
OG0007967	2	2
OG0007968	2	2
OG0007969	2	2
OG0007970	2	2
OG0007971	2	2
OG0007972	1	1
OG0007973	2	2
OG0007974	2	2
OG0007975	2	2
OG0007976	2	2
OG0007977	1	1
OG0007978	1	1
OG0007979	2	2
OG0007980	2	2
OG0007981	2	2
OG0007982	2	2
OG0007983	1	1
OG0007984	2	2
OG0007985	1	1
OG0007986	2	2
OG0007987	2	2
OG0007988	2	2
OG0007989	1	1
OG0007990	1	1
OG0007991	1	1
OG0007992	1	1
OG0007993	2	2
OG0007994	2	2
OG0007995	2	2
OG0007996	2	2
OG0007997	2	2
OG0007998	2	2
OG0007999	2	2
OG0008000	1	1
OG0008001	2	2
OG0008002	2	2
OG0008003	1	1
OG0008004	2	2
OG0008005	2	2
OG0008006	2	2
OG0008007	2	2
OG0008008	2	2
OG0008009	4	4
OG0008010	2	2
OG0008011	2	2
OG0008012	1	1
OG0008013	2	2
OG0008014	2	2
OG0008015	1	1
OG0008016	2	2
OG0008017	2	2
OG0008018	2	2
OG0008019	4	4
OG0008020	2	2
OG0008021	2	2
OG0008022	3	3
OG0008023	2	2
OG0008024	1	1
OG0008025	2	2
OG0008026	1	1
OG0008027	2	2
OG0008028	2	2
OG0008029	2	2
OG0008030	1	1
OG0008031	2	2
OG0008032	2	2
OG0008033	2	2
OG0008034	2	2
OG0008035	2	2
OG0008036	2	2
OG0008037	2	2
OG0008038	2	2
OG0008039	2	2
OG0008040	2	2
OG0008041	2	2
OG0008042	2	2
OG0008043	2	2
OG0008044	2	2
OG0008045	2	2
OG0008046	3	3
OG0008047	2	2
OG0008048	2	2
OG0008049	2	2
OG0008050	2	2
OG0008051	2	2
OG0008052	2	2
OG0008053	2	2
OG0008054	3	3
OG0008055	3	3
OG0008056	3	3
OG0008057	2	2
OG0008058	2	2
OG0008059	2	2
OG0008060	2	2
OG0008061	1	1
OG0008062	2	2
OG0008063	2	2
OG0008064	2	2
OG0008065	2	2
OG0008066	2	2
OG0008067	2	2
OG0008068	2	2
OG0008069	1	1
OG0008070	1	1
OG0008071	2	2
OG0008072	1	1
OG0008073	2	2
OG0008074	2	2
OG0008075	2	2
OG0008076	3	3
OG0008077	1	1
OG0008078	2	2
OG0008079	2	2
OG0008080	2	2
OG0008081	2	2
OG0008082	2	2
OG0008083	2	2
OG0008084	2	2
OG0008085	2	2
OG0008086	1	1
OG0008087	2	2
OG0008088	2	2
OG0008089	2	2
OG0008090	2	2
OG0008091	2	2
OG0008092	2	2
OG0008093	2	2
OG0008094	3	3
OG0008095	2	2
OG0008096	2	2
OG0008097	2	2
OG0008098	1	1
OG0008099	2	2
OG0008100	2	2
OG0008101	2	2
OG0008102	2	2
OG0008103	2	2
OG0008104	1	1
OG0008105	2	2
OG0008106	2	2
OG0008107	1	1
OG0008108	2	2
OG0008109	2	2
OG0008110	3	3
OG0008111	4	4
OG0008112	2	2
OG0008113	1	1
OG0008114	2	2
OG0008115	2	2
OG0008116	2	2
OG0008117	2	2
OG0008118	1	1
OG0008119	2	2
OG0008120	1	1
OG0008121	2	2
OG0008122	2	2
OG0008123	2	2
OG0008124	1	1
OG0008125	2	2
OG0008126	2	2
OG0008127	4	4
OG0008128	2	2
OG0008129	2	2
OG0008130	1	1
OG0008131	2	2
OG0008132	2	2
OG0008133	2	2
OG0008134	2	2
OG0008135	2	2
OG0008136	2	2
OG0008137	2	2
OG0008138	2	2
OG0008139	2	2
OG0008140	2	2
OG0008141	1	1
OG0008142	2	2
OG0008143	2	2
OG0008144	2	2
OG0008145	2	2
OG0008146	4	4
OG0008147	2	2
OG0008148	2	2
OG0008149	2	2
OG0008150	2	2
OG0008151	4	4
OG0008152	1	1
OG0008153	2	2
OG0008154	2	2
OG0008155	2	2
OG0008156	5	5
OG0008157	2	2
OG0008158	2	2
OG0008159	2	2
OG0008160	1	1
OG0008161	2	2
OG0008162	2	2
OG0008163	2	2
OG0008164	2	2
OG0008165	1	1
OG0008166	2	2
OG0008167	1	1
OG0008168	2	2
OG0008169	4	4
OG0008170	2	2
OG0008171	2	2
OG0008172	2	2
OG0008173	2	2
OG0008174	2	2
OG0008175	2	2
OG0008176	4	4
OG0008177	5	5
OG0008178	1	1
OG0008179	2	2
OG0008180	2	2
OG0008181	2	2
OG0008182	2	2
OG0008183	1	1
OG0008184	2	2
OG0008185	2	2
OG0008186	5	5
OG0008187	2	2
OG0008188	4	4
OG0008189	1	1
OG0008190	1	1
OG0008191	2	2
OG0008192	3	3
OG0008193	2	2
OG0008194	2	2
OG0008195	1	1
OG0008196	2	2
OG0008197	1	1
OG0008198	1	1
OG0008199	5	5
OG0008200	5	5
OG0008201	5	5
OG0008202	5	5
OG0008203	5	5
OG0008204	5	5
OG0008205	5	5
OG0008206	5	5
OG0008207	5	5
OG0008208	5	5
OG0008209	5	5
OG0008210	5	5
OG0008211	5	5
OG0008212	5	5
OG0008213	5	5
OG0008214	4	4
OG0008215	5	5
OG0008216	5	5
OG0008217	5	5
OG0008218	3	3
OG0008219	5	5
OG0008220	5	5
OG0008221	5	5
OG0008222	4	4
OG0008223	5	5
OG0008224	5	5
OG0008225	5	5
OG0008226	5	5
OG0008227	3	3
OG0008228	3	3
OG0008229	4	4
OG0008230	5	5
OG0008231	4	4
OG0008232	5	5
OG0008233	3	3
OG0008234	4	4
OG0008235	2	2
OG0008236	3	3
OG0008237	5	5
OG0008238	5	5
OG0008239	3	3
OG0008240	3	3
OG0008241	5	5
OG0008242	5	5
OG0008243	5	5
OG0008244	5	5
OG0008245	5	5
OG0008246	4	4
OG0008247	5	5
OG0008248	5	5
OG0008249	5	5
OG0008250	2	1
OG0008251	3	3
OG0008252	5	5
OG0008253	5	5
OG0008254	5	5
OG0008255	5	5
OG0008256	3	3
OG0008257	5	5
OG0008258	5	5
OG0008259	5	5
OG0008260	5	5
OG0008261	5	5
OG0008262	5	5
OG0008263	5	5
OG0008264	4	4
OG0008265	2	2
OG0008266	5	5
OG0008267	5	5
OG0008268	5	5
OG0008269	4	4
OG0008270	5	5
OG0008271	1	1
OG0008272	3	3
OG0008273	3	3
OG0008274	5	5
OG0008275	2	2
OG0008276	5	5
OG0008277	5	5
OG0008278	5	5
OG0008279	5	5
OG0008280	5	5
OG0008281	5	5
OG0008282	3	3
OG0008283	5	5
OG0008284	5	5
OG0008285	5	5
OG0008286	5	5
OG0008287	4	4
OG0008288	3	3
OG0008289	5	5
OG0008290	5	5
OG0008291	5	5
OG0008292	2	2
OG0008293	3	3
OG0008294	1	1
OG0008295	5	5
OG0008296	3	3
OG0008297	5	5
OG0008298	5	5
OG0008299	3	3
OG0008300	3	3
OG0008301	3	3
OG0008302	5	5
OG0008303	4	4
OG0008304	5	5
OG0008305	3	3
OG0008306	5	5
OG0008307	1	1
OG0008308	3	3
OG0008309	3	3
OG0008310	3	3
OG0008311	2	2
OG0008312	5	5
OG0008313	3	3
OG0008314	3	3
OG0008315	2	2
OG0008316	5	5
OG0008317	5	5
OG0008318	2	2
OG0008319	2	2
OG0008320	3	3
OG0008321	2	2
OG0008322	4	4
OG0008323	3	3
OG0008324	3	3
OG0008325	5	5
OG0008326	4	4
OG0008327	5	5
OG0008328	3	3
OG0008329	4	4
OG0008330	5	5
OG0008331	4	4
OG0008332	5	5
OG0008333	5	5
OG0008334	4	4
OG0008335	4	4
OG0008336	3	3
OG0008337	4	4
OG0008338	5	5
